oid,osm_id,highway,access,start_date,active_years,abandoned_date,abandoned,surface
14614,339558377,track,forestry,1994,1994-1997,,1,
14615,339558378,track,forestry,1986,-1990,,1,
14616,339558380,track,forestry,before 2000,,,1,
14617,339558382,track,forestry,1986,1986-1989,,1,
14618,339558383,track,forestry,before 2000,,,,
14619,339558384,track,forestry,before 2004,,,1,
14620,339558385,track,forestry,before 1990,-1990,,1,
14621,339558386,track,forestry,1986,1986-1989,,1,
14622,339558387,track,forestry,before 2000,,,,
14623,339558388,track,forestry,before 1990,-1990,,1,
14624,339558389,track,forestry,before 2000,,,,
14625,339558390,track,forestry,before 1990,-1990,,1,
14626,339558391,track,forestry,before 2000,,,,
14627,339558392,track,forestry,before 2000,,,1,
14628,339558394,track,forestry,before 1990,-1990,,1,
14629,339561504,track,forestry,1990,1990-1993,,1,
14630,339561506,track,forestry,1998,1998-2001,,1,
14631,339561507,track,forestry,before 1998,-1998,,1,
14632,339561509,track,forestry,before 1994,-1994,,1,
14633,339561510,track,forestry,1990,1990-1993,,1,
14634,339561513,track,forestry,before 2000,,,1,
14635,339561514,track,forestry,1998,1998-2001,,1,
14636,339561515,track,forestry,1990,1990-1993,,1,
14637,339561516,track,forestry,1994,1994-1997,,1,
14638,339561517,track,forestry,before 1994,-1994,,1,
14639,339561518,track,forestry,before 1998,-1998,,1,
14640,339561520,track,forestry,before 2000,,,,
14641,339561521,track,forestry,2002,2002-2009,,1,
14642,339561524,track,forestry,1990,1990-1993,,1,
14643,339561525,track,forestry,before 2000,,,1,
14644,339561527,track,forestry,1990,1990-1993,,1,
14645,339561530,track,forestry,before 1998,-1998,,1,
14646,339561532,track,forestry,1990,1990-1997,,1,
14647,339561535,track,forestry,1994,1994-1997,,1,
14648,339561536,track,forestry,1990,1990-1993,,1,
14649,339561538,track,forestry,before 1998,-1998,,1,
14650,339561539,track,forestry,1998,1998-2001,,1,
14651,339561540,track,forestry,before 1998,-1998,,1,
14652,339561542,track,forestry,before 1998,-1998,,1,
14653,339561543,track,forestry,before 1998,-1998,,1,
14654,339561546,track,forestry,1998,1998-2001,,1,
14655,339561548,track,forestry,1998,1998-2001,,1,
14656,339561553,track,forestry,before 1998,-1998,,1,
14657,339561554,track,forestry,before 1994,-1994,,1,
14658,339561555,track,forestry,1998,1998-2001,,1,
14659,339561557,track,forestry,1994,"1994-1997, -1998",,1,
14660,339561559,track,forestry,1990,1990-1993,,1,
14661,339561567,track,forestry,before 2000,,,1,
14662,339561568,track,forestry,before 2000,,,1,
14663,339561569,track,forestry,before 1998,-1998,,1,
14664,339561573,track,forestry,1990,1990-1993,,1,
14665,339561580,track,forestry,1990,1990-1993,,1,
14666,339561581,track,forestry,before 1998,-1998,,1,
14667,339561585,track,forestry,2002,2002-2009,,1,
14668,339561586,track,forestry,1998,1998-2001,,1,
14669,339561588,track,forestry,1990,1990-1993,,1,
14670,339561591,track,forestry,1990,1990-1993,,1,
14671,339561592,track,forestry,2002,2002-2009,,1,
14672,339561594,track,forestry,1998,1998-2001,,1,
14673,339561598,track,forestry,before 1994,-1994,,1,
14674,339563099,track,forestry,2006,2006-2009,,1,
14675,339563100,track,forestry,2006,2006-2009,,1,
14676,339563101,track,forestry,2006,2006-2009,,1,
14677,339563102,track,forestry,2006,,,1,
14678,339563103,track,,1998,1998-2001,,1,
14679,339563104,track,forestry,2005,2002-2009,,1,
14680,339563105,track,forestry,2006,2006-2009,,1,
14681,339563106,track,forestry,1998,1998-2001,,1,
14682,339563107,track,forestry,1998,1998-2001,,1,
14683,339563108,track,forestry,2006,2006-2009,,1,
14684,339563109,track,forestry,2006,2006-2009,,1,
14685,339563110,track,forestry,2006,2006-2009,,1,
14686,339563111,track,forestry,2006,2006-2009,,1,
14687,339563114,track,forestry,2006,2006-2009,,1,
14688,339564809,track,forestry,1990,1990-1993,,1,
14689,339564812,track,forestry,before 1990,-1990,,1,
14690,339564814,track,forestry,before 2000,,,1,
14691,339564815,track,forestry,1990,1990-1993,,1,
14692,339564817,track,forestry,1990,1990-1993,,1,
14693,339564818,track,forestry,1990,1990-1993,,1,
14694,339594809,track,forestry,2006,2006-2009,,1,
14695,339594810,track,forestry,2002,,,1,
14696,339594812,track,forestry,2006,,,,
14697,339594814,track,forestry,1990,1990-1993,,1,
14698,339594817,track,forestry,before 2004,,,1,
14699,339595991,track,forestry,before 2000,,,,
14700,339595992,track,forestry,before 2004,,,,
14701,339595993,track,forestry,before 2004,,,,
14702,339595994,track,forestry,before 2004,,,,
14703,339595995,track,forestry,before 2004,,,,
14704,339595996,track,forestry,before 2004,,,,
14705,339595997,track,forestry,before 2004,,,,
14706,339595998,track,forestry,before 2000,,,,
14707,339595999,track,forestry,before 2000,,,,
14708,339596000,track,forestry,before 2004,,,,
14709,339596001,track,forestry,before 2004,,,,
14710,339596002,track,forestry,before 2004,,,,
14711,339596003,track,forestry,before 2000,,,,
14712,339596004,track,forestry,before 2004,,,,
14713,339596005,track,forestry,before 2004,,,,
14714,339599986,track,forestry,before 2000,,,,
14715,339599987,track,forestry,before 2004,,,,
14716,339599988,track,forestry,before 2004,,,,
14717,339599989,track,forestry,before 2004,,,,
14718,339599990,track,forestry,before 2000,,,,
14719,339599991,track,forestry,before 2004,,,,
14720,339599992,track,forestry,before 2000,,,,
14721,339599993,track,forestry,before 2004,,,,
14722,339599994,track,forestry,2004,,,,
14723,339599995,track,forestry,2001,,,,
14724,339599996,track,forestry,before 2004,,,,
14725,339599997,track,forestry,before 2000,,,,
14726,339599998,track,forestry,before 2004,,,,
14727,339599999,track,forestry,before 2000,,,,
14728,339600000,track,forestry,before 2000,,,,
14729,339600001,track,forestry,before 2000,,,,
14730,339600002,track,forestry,before 2000,,,,
14731,339600003,unclassified,forestry,before 2000,,,,
14732,339600005,track,forestry,before 2000,,,,
14733,339600006,tertiary,,,,,,
14734,339600007,track,forestry,before 2000,,,,
14735,339600009,track,forestry,2006,,,,
14736,339600010,track,forestry,before 2000,,,,
14737,339600011,track,forestry,before 2000,,,,
14738,339600012,track,forestry,2006,,,,
14739,339600013,track,forestry,2001,,,,
14740,339600014,track,forestry,2006,,,,
14741,339600015,track,forestry,2001,,,,
14742,339600016,track,forestry,before 2000,,,,
14743,339600018,track,forestry,before 2000,,,,
14744,339600019,track,forestry,2006,,,,
14745,339600020,track,forestry,2005,,,,
14746,339600021,track,forestry,before 2000,,,,
14747,339600022,track,forestry,2006,,,,
14748,339600023,track,forestry,before 2004,,,,
14749,339600024,track,forestry,2006,,,,
14750,339600025,track,forestry,2006,,,,
14751,339600026,track,forestry,2001,,,,
14752,339600027,track,forestry,2001,,,,
14753,339600028,track,forestry,before 2000,,,,
14754,339600029,track,forestry,2006,,,,
14755,339600030,track,forestry,2005,,,,
14756,339600031,track,forestry,2010,,,,
14757,339600032,track,forestry,2006,,,,
14758,339600033,track,forestry,2004,,,,
14759,339600034,track,forestry,before 2000,,,,
14760,339600035,track,forestry,2001,,,,
14761,339600036,track,forestry,2001,,,,
14762,339600037,track,forestry,before 2004,,,,
14763,339600038,track,forestry,before 2000,,,,
14764,339600039,track,forestry,2001,,,,
14765,339600041,track,forestry,2001,,,,
14766,339600042,track,forestry,2001,,,,
14767,339600043,track,forestry,2006,,,,
14768,339600044,track,forestry,2006,,,,
14769,339600045,track,forestry,before 2004,,,,
14770,339600046,track,forestry,before 2000,,,,
14771,339600047,track,forestry,before 2004,,,,
14772,339600048,track,forestry,2001,,,,
14773,339600049,track,forestry,2006,,,,
14774,339600050,track,forestry,before 2000,,,,
14775,339600051,track,forestry,before 2000,,,,
14776,339600052,track,forestry,before 2004,,,,
14777,339600053,track,forestry,2006,,,,
14778,339600054,track,forestry,before 2004,,,,
14779,339600056,track,forestry,before 2000,,,,
14780,339600058,track,forestry,2006,,,,
14781,339600059,track,forestry,2001,,,,
14782,339600060,track,forestry,before 2000,,,,
14783,339600061,track,forestry,2005,,,,
14784,339600062,track,forestry,2006,,,,
14785,339600063,track,forestry,2006,,,,
14786,339600065,track,forestry,2001,,,,
14787,339600067,track,forestry,before 2000,,,,
14788,339600068,track,forestry,before 2000,,,,
14789,339600069,track,forestry,2004,,,,
14790,339600070,track,forestry,2003,,,,
14791,339600071,track,forestry,before 2000,,,,
14792,339600072,track,forestry,before 2000,,,,
14793,339600073,track,forestry,before 2004,,,,
14794,339600074,track,forestry,before 2000,,,,
14795,339600075,track,forestry,2002,,,,
14796,339600076,track,forestry,before 2000,,,,
14797,339600077,track,forestry,before 2004,,,,
14798,339600078,track,forestry,before 2000,,,,
14799,339600079,track,forestry,before 2000,,,,
14800,339600080,track,forestry,before 2004,,,,
14801,339600081,track,forestry,before 2004,,,,
14802,339610536,track,forestry,before 1990,-1990,,1,
14803,339610538,track,forestry,1986,1986-1989,,1,
14804,339610543,track,forestry,1998,,,,
14805,339610545,track,forestry,1986,1986-1993,,1,
14806,339610548,track,forestry,1986,1986-1989,,1,
14807,339610550,tertiary,forestry,1994,,,,
14808,339610556,track,forestry,1986,1986-1989,,1,
14809,339610558,track,forestry,1998,"1998-2002, 2009-",,,
14810,339610561,track,forestry,1986,1986-1989,,1,
14811,339610564,track,forestry,2012,,,,
14812,339610566,track,forestry,before 2000,,,,
14813,339610568,track,forestry,1986,,,1,
14814,339610570,track,forestry,before 1994,"-1994, 1998-2001",,1,
14815,339610571,track,forestry,1986,,,,
14816,339610572,tertiary,forestry,1986,,,,
14817,339610574,track,forestry,1986,1986-1989,,1,
14818,339610577,tertiary,forestry,1998,,,,
14819,339610581,track,forestry,before 1986,-1986,,1,
14820,339610585,track,forestry,1986,1986-1993,,1,
14821,339610588,tertiary,forestry,1994,,,,
14822,339610592,tertiary,forestry,1994,,,,
14823,339610596,track,forestry,1994,1994-1997,,1,
14824,339610600,track,forestry,1986,1994-2002,,1,
14825,339610604,tertiary,forestry,1986,"1986-1990, 1997-",,,
14826,339610607,track,forestry,1990,1990-1993,,1,
14827,339610611,track,forestry,before 2000,,,1,
14828,339610613,track,forestry,1986,1986-1994,,1,
14829,339610622,track,forestry,1986,"1986-1994, 2005-",,,
14830,339610627,tertiary,forestry,1986,"1986-1990, 1997-",,,
14831,339610631,track,forestry,before 1990,-1990,,1,
14832,339610632,track,forestry,before 1990,-1990,,1,
14833,339610633,track,forestry,1986,,,,
14834,339610634,track,forestry,1990,1990-1997,,1,
14835,339610637,track,forestry,1998,1998-2001,,1,
14836,339610642,track,forestry,before 1994,"-1994, 1998-2001",,1,
14837,339610650,track,forestry,1994,1994-2001,,1,
14838,339610655,track,forestry,before 2000,,,1,
14839,339610660,track,forestry,before 1990,-1990,,1,
14840,339610664,track,forestry,1986,1986-1989,,1,
14841,339610669,track,forestry,before 2004,,,1,
14842,339610674,track,forestry,1986,1986-1989,,1,
14843,339610677,tertiary,forestry,2006,,,,
14844,339754638,track,forestry,before 2001,,,,
14845,339754639,track,forestry,before 2001,,,,
14846,339754640,unclassified,forestry,before 2007,,,,unpaved
14847,339754641,track,forestry,before 2000,,,,
14848,339754642,unclassified,forestry,before 2000,,,,unpaved
14849,339754643,track,forestry,before 2000,,,,
14850,339754644,unclassified,forestry,before 2000,,,,unpaved
14851,339754645,track,forestry,before 2007,,,,
14852,339754646,track,forestry,2006,,,,
14853,339754647,track,forestry,2007,,,,
14854,339754648,track,forestry,2009,,,,
14855,339755243,track,forestry,,,,,
14856,339755244,track,forestry,,,,,
14857,339755246,track,forestry,,,,,
14858,339755247,track,forestry,before 2000,,,,
14859,339756167,track,forestry,2013,,,,
14860,339756168,track,forestry,before 2007,,,,
14861,339756870,unclassified,forestry,before 2001,,,,unpaved
14862,339756871,unclassified,forestry,before 2001,,,,unpaved
14863,339757068,track,forestry,before 2001,,,,
14864,339757069,track,forestry,before 2001,,,,
14865,339757745,track,forestry,before 2001,,,,
14866,339759585,track,forestry,2008,,,,
14867,339759586,track,forestry,2008,,,,
14868,339759587,track,forestry,2007,,,,
14869,339759588,track,forestry,before 2001,,,,
14870,339760127,track,forestry,before 1989,,,,
14871,339760128,track,forestry,before 1989,,,,
14872,339760623,secondary,,,,,,
14873,339761048,track,forestry,before 1989,,,,
14874,339764729,track,forestry,before 2000,,,,
14875,339764738,track,forestry,2005,,,,
14876,339764741,track,forestry,before 2003,,,,
14877,339764743,track,forestry,before 2000,,,,
14878,339764746,track,forestry,before 2000,,,,
14879,339764749,track,forestry,before 2000,,,,
14880,339764752,track,forestry,2015,,,,
14881,339764755,track,forestry,before 2000,,,,
14882,339764757,track,forestry,before 2003,,,,
14883,339764761,track,forestry,before 2003,,,,
14884,339764764,track,forestry,before 2003,,,,
14885,339764768,track,forestry,before 2000,,,,
14886,339764772,track,forestry,before 2000,,,,
14887,339764778,track,forestry,before 2003,,,,
14888,339764783,track,forestry,before 2003,,,,
14889,339764788,track,forestry,before 2000,,,,
14890,339764791,track,forestry,before 2000,,,,
14891,339768778,track,forestry,before 2003,,,,
14892,339768780,track,forestry,2002,,,,
14893,339768790,track,forestry,before 2003,,,,
14894,339768796,track,forestry,before 2003,,,,
14895,339768799,track,forestry,2002,,,,
14896,339768803,track,forestry,2001,,,,
14897,339768820,track,forestry,2002,,,,
14898,339768824,track,forestry,2002,,,,
14899,339768847,track,forestry,2001,,,,
14900,339768853,track,forestry,2002,,,,
14901,339770213,track,forestry,,,,,
14902,339770214,track,forestry,2015,,,,
14903,339770767,track,forestry,before 2001,,,,
14904,339770768,unclassified,forestry,before 2001,,,,unpaved
14905,339770769,track,forestry,before 2001,,,,
14906,339770770,track,forestry,before 2001,,,,
14907,339770773,track,forestry,before 2001,,,,
14908,339770774,track,forestry,,,,,
14909,339770775,track,forestry,before 2000,,,,
14910,339770776,track,forestry,before 2001,,,,
14911,339770778,track,forestry,2016,,,,
14912,339770779,track,forestry,before 2001,,,,
14913,339770780,track,forestry,before 2001,,,,
14914,339770781,tertiary,,,,,,
14915,339770782,track,forestry,before 2001,,,,
14916,339770783,unclassified,forestry,2011,,,,unpaved
14917,339770784,track,forestry,before 2001,,,,
14918,339770785,track,forestry,before 2001,,,,
14919,339770786,track,forestry,,,,,
14920,339770787,track,forestry,before 2001,,,,
14921,339770790,unclassified,forestry,before 2001,,,,unpaved
14922,339770792,track,forestry,before 2001,,,,
14923,339771291,track,forestry,before 2001,,,,
14924,339771292,track,forestry,before 2001,,,,
14925,339771293,track,forestry,before 2001,,,,
14926,339771294,track,forestry,before 2001,,,,
14927,339771295,unclassified,forestry,before 2001,,,,unpaved
14928,339771298,track,forestry,before 2001,,,,
14929,339772418,track,forestry,before 2001,,,,
14930,339772419,track,forestry,2002,,,,
14931,339772420,track,forestry,before 2000,,,,
14932,339772421,track,forestry,before 2001,,,,
14933,339772422,track,forestry,2005,,,,
14934,339772423,track,forestry,before 2001,,,,
14935,339772424,track,forestry,2006,,,,
14936,339772425,track,forestry,2013,,,,
14937,339772426,track,forestry,before 2003,,,,
14938,339772428,track,forestry,2002,,,,
14939,339772429,track,forestry,2002,,,,
14940,339773556,track,forestry,before 2000,,,,
14941,339773558,unclassified,,before 2000,,,,unpaved
14942,339773559,track,forestry,before 2000,,,,
14943,339773560,track,forestry,before 2000,,,,
14944,339773561,track,,before 2000,,,,
14945,339773562,track,forestry,before 2003,,,,
14946,339773563,track,forestry,before 2003,,,,
14947,339773564,track,forestry,before 2003,,,,
14948,339773565,track,forestry,before 2000,,,,
14949,339773567,track,forestry,before 2003,,,,
14950,339773568,track,forestry,before 2000,,,,
14951,339773569,track,forestry,before 2000,,,,
14952,339773570,unclassified,forestry,before 2000,,,,unpaved
14953,339773574,track,forestry,2011,,,,
14954,339773575,track,forestry,before 2003,,,,
14955,339773576,track,forestry,before 2000,,,,
14956,339773577,track,forestry,before 2003,,,,
14957,339773578,track,forestry,before 2003,,,,
14958,339773579,track,forestry,2005,,,,
14959,339773582,track,forestry,before 2003,,,,
14960,339773583,track,forestry,2006,,,,
14961,339773584,track,forestry,before 2003,,,,
14962,339773585,track,forestry,2005,,,,
14963,339773586,track,forestry,2002,,,,
14964,339774498,track,forestry,2002,,,,
14965,339774499,track,forestry,2002,,,,
14966,339774500,track,forestry,before 2003,,,,
14967,339774501,track,forestry,2002,,,,
14968,339774502,track,forestry,2002,,,,
14969,339774503,track,forestry,2002,,,,
14970,339774504,track,forestry,before 2003,,,,
14971,339774505,track,forestry,before 2003,,,,
14972,339774506,track,forestry,before 2003,,,,
14973,339774507,track,forestry,before 2003,,,,
14974,339774508,track,forestry,before 2000,,,,
14975,339774509,track,forestry,2002,,,,
14976,339774510,track,forestry,2003,,,,
14977,339774511,track,forestry,2002,,,,
14978,339774512,track,forestry,2002,,,,
14979,339774513,track,forestry,2002,,,,
14980,339774515,track,forestry,2002,,,,
14981,339774516,track,forestry,before 2003,,,,
14982,339774517,track,forestry,before 2000,,,,
14983,339774520,track,forestry,before 2003,,,,
14984,339774522,track,forestry,before 2003,,,,
14985,339774523,track,forestry,before 2003,,,,
14986,339774524,track,forestry,before 2003,,,,
14987,339774526,track,forestry,2002,,,,
14988,339774527,track,forestry,before 2003,,,,
14989,339774528,track,forestry,2002,,,,
14990,339774529,track,forestry,2011,,,,
14991,339774530,track,forestry,2002,,,,
14992,339774531,track,forestry,2015,,,,
14993,339774532,track,forestry,before 2003,,,,
14994,339774533,track,forestry,2002,,,,
14995,339774534,track,forestry,before 2003,,,,
14996,339774536,track,forestry,before 2000,,,,
14997,339774538,track,forestry,before 2003,,,,
14998,339774540,track,forestry,2002,,,,
14999,339774542,track,forestry,before 2003,,,,
15000,339774545,track,forestry,2002,,,,
15001,339774547,track,forestry,2002,,,,
15002,339774548,track,forestry,2002,,,,
15003,339774550,track,forestry,2002,,,,
15004,339774552,track,forestry,2002,,,,
15005,339774555,track,forestry,before 2000,,,,
15006,339774556,track,forestry,2011,,,,
15007,339776542,track,forestry,before 2003,,,,
15008,339776543,track,forestry,before 2002,,,,
15009,339776544,track,forestry,before 2002,,,,
15010,339776545,track,forestry,before 2002,,,,
15011,339776546,track,forestry,before 2002,,,,
15012,339776547,track,forestry,before 2003,,,,
15013,339776548,track,forestry,before 2003,,,,
15014,339776549,track,forestry,before 2003,,,,
15015,339776929,track,forestry,before 2001,,,,
15016,339776930,track,forestry,before 2001,,,,
15017,339776931,track,forestry,,,,,
15018,339776932,track,forestry,,,,,
15019,339776933,track,forestry,,,,,
15020,339778415,unclassified,forestry,before 2001,,,,unpaved
15021,339778420,unclassified,forestry,2006,,,,unpaved
15022,339778425,track,forestry,,,,,
15023,339778440,track,forestry,before 2001,,,,
15024,339778445,track,forestry,,,,,
15025,339778449,track,forestry,,,,,
15026,339778455,track,forestry,before 2001,,,,
15027,339778469,unclassified,forestry,before 2001,,,,unpaved
15028,339778477,track,forestry,2011,,,,
15029,339778491,track,forestry,before 2001,,,,
15030,339778496,track,forestry,2007,,,,
15031,339778501,track,forestry,2007,,,,
15032,339778510,track,forestry,before 2001,,,,
15033,339778515,unclassified,forestry,before 2001,,,,unpaved
15034,339784484,track,forestry,2005,,,,
15035,339784487,track,forestry,2003,,,,
15036,339784489,track,forestry,before 2007,,,,
15037,339784490,track,forestry,2006,,,,
15038,339784491,track,forestry,,,,,
15039,339784492,track,forestry,2006,,,,
15040,339784493,track,forestry,,,,,
15041,339784494,track,forestry,before 2001,,,,
15042,339784496,track,forestry,,,,,
15043,339784497,track,forestry,2006,,,,
15044,339784498,track,forestry,2003,,,,
15045,339784499,track,forestry,,,,,
15046,339784500,track,forestry,,,,,
15047,339784501,track,forestry,,,,,
15048,339784502,track,forestry,2006,,,,
15049,339784503,track,forestry,2007,,,,
15050,339784505,track,forestry,2006,,,,
15051,339784506,track,forestry,2003,,,,
15052,339784507,track,forestry,2006,,,,
15053,339784508,track,forestry,2003,,,,
15054,339784509,track,forestry,2006,,,,
15055,339784510,track,forestry,2006,,,,
15056,339784513,track,forestry,2006,,,,
15057,339784520,track,forestry,before 2000,,,,
15058,339788647,track,forestry,2006,,,,
15059,339788648,tertiary,,,,,,unpaved
15060,339788649,track,forestry,2016,,,,
15061,339788650,track,forestry,2006,,,,
15062,339788652,track,forestry,2006,,,,
15063,339788653,track,forestry,before 2007,,,,
15064,339788654,track,forestry,before 2001,,,,
15065,339788655,track,forestry,2007,,,,
15066,339788656,track,forestry,2011,,,,
15067,339788657,track,forestry,2007,,,,
15068,339788658,track,forestry,2007,,,,
15069,339788659,track,forestry,2007,,,,
15070,339788662,track,forestry,2006,,,,
15071,339788663,track,forestry,2007,,,,
15072,339788664,track,forestry,2007,,,,
15073,339788665,track,forestry,2010,,,,
15074,339788666,track,forestry,2006,,,,
15075,339788667,track,forestry,before 2007,,,,
15076,339788668,track,forestry,2016,,,,
15077,339788669,track,forestry,2011,,,,
15078,339788670,track,forestry,2011,,,,
15079,339788671,track,forestry,before 2000,,,,
15080,339788672,track,forestry,2007,,,,
15081,339788673,track,forestry,2007,,,,
15082,339788674,track,forestry,2007,,,,
15083,339788675,track,forestry,2016,,,,
15084,339788676,track,forestry,2007,,,,
15085,339788677,track,forestry,2006,,,,
15086,339788678,track,forestry,2006,,,,
15087,339788680,track,forestry,2007,,,,
15088,339788681,track,forestry,before 2007,,,,
15089,339788682,track,forestry,2006,,,,
15090,339788683,track,forestry,before 2000,,,,
15091,339788684,track,forestry,2007,,,,
15092,339788685,track,forestry,2007,,,,
15093,339788686,track,forestry,2007,,,,
15094,339788687,track,forestry,2007,,,,
15095,339788688,track,forestry,2006,,,,
15096,339788690,track,forestry,2010,,,,
15097,339788692,track,forestry,2007,,,,
15098,339788693,track,forestry,2006,,,,
15099,339788694,track,forestry,2006,,,,
15100,339788696,track,forestry,2007,,,,
15101,339803322,track,forestry,2009,,,,
15102,339803332,track,forestry,2005,,,,
15103,339803341,track,forestry,before 2000,,,,
15104,339803342,track,forestry,before 2003,,,,
15105,339803343,track,forestry,2006,,,,
15106,339803344,track,forestry,before 2003,,,,
15107,339803345,track,forestry,2009,,,,
15108,339803346,track,forestry,2011,,,,
15109,339803347,track,forestry,before 2000,,,,
15110,339803348,track,forestry,2009,,,,
15111,339803349,track,forestry,2009,,,,
15112,339803350,track,forestry,2007,,,,
15113,339803351,track,forestry,2011,,,,
15114,339803352,track,forestry,2009,,,,
15115,339803353,track,forestry,before 2003,,,,
15116,339803354,track,forestry,before 2003,,,,
15117,339809413,track,forestry,before 2000,,,,
15118,339809415,track,forestry,before 2000,,,,
15119,339809418,track,forestry,before 2003,,,,
15120,339809420,track,forestry,before 2000,,,,
15121,339809425,track,forestry,before 2000,,,,
15122,339809427,track,forestry,before 2000,,,,
15123,339809429,tertiary,forestry,,,,,
15124,339809434,track,forestry,2012,,,,
15125,339809444,track,forestry,before 2003,,,,
15126,339809447,track,forestry,before 2000,,,,
15127,339809449,track,forestry,before 2000,,,,
15128,339809451,track,forestry,before 2000,,,,
15129,339809453,track,forestry,2015,,,,
15130,339809455,track,forestry,before 2003,,,,
15131,339809457,track,forestry,2013,,,,
15132,339809459,track,forestry,before 2003,,,,
15133,339809460,track,forestry,2013,,,,
15134,339809462,track,forestry,before 2000,,,,
15135,339809464,track,forestry,before 2000,,,,
15136,339809467,track,forestry,before 2000,,,,
15137,339809469,track,forestry,before 2000,,,,
15138,339809471,tertiary,forestry,,,,,
15139,339809474,track,forestry,before 2003,,,,
15140,339809475,track,forestry,2012,,,,
15141,339809476,track,forestry,before 2003,,,,
15142,339809477,track,forestry,before 2003,,,,
15143,339809478,track,forestry,2012,,,,
15144,339809479,track,forestry,2012,,,,
15145,339809480,unclassified,forestry,before 2000,,,,unpaved
15146,339809481,track,forestry,2011,,,,
15147,339809485,track,forestry,before 2000,,,,
15148,339812997,track,forestry,before 2003,,,,
15149,339813007,track,forestry,before 2002,,,,
15150,339813010,track,forestry,before 2000,,,,
15151,339813014,track,forestry,before 2000,,,,
15152,339813015,track,forestry,before 2003,,,,
15153,339813016,track,forestry,before 2003,,,,
15154,339813017,track,forestry,before 2000,,,,
15155,339813018,track,forestry,before 2002,,,,
15156,339813019,track,forestry,before 2003,,,,
15157,339813020,track,forestry,before 2002,,,,
15158,339813021,track,forestry,before 2000,,,,
15159,339813022,track,forestry,before 2002,,,,
15160,339813023,track,forestry,before 2003,,,,
15161,339813024,track,forestry,before 2000,,,,
15162,339813025,track,forestry,before 2000,,,,
15163,339813026,track,forestry,2012,,,,
15164,339813027,track,forestry,before 2003,,,,
15165,339813028,track,forestry,2015,,,,
15166,339813029,track,forestry,2015,,,,
15167,339813030,track,forestry,before 2000,,,,
15168,339813411,track,forestry,before 2002,,,,
15169,339813736,track,forestry,,,,,
15170,339814710,track,forestry,before 2003,,,,
15171,339814711,track,forestry,2008,,,,
15172,339814713,track,forestry,before 2000,,,,
15173,339814715,track,forestry,,,,,
15174,339814718,track,forestry,before 2000,,,,
15175,339814724,track,forestry,before 2000,,,,
15176,339815736,track,forestry,2008,,,,
15177,339815738,track,forestry,before 2003,,,,
15178,339815739,track,forestry,before 2001,,,,
15179,339815740,track,forestry,before 2001,,,,
15180,339815741,track,forestry,2004,,,,
15181,339815742,track,forestry,before 2003,,,,
15182,339815743,track,forestry,before 2001,,,,
15183,339815744,track,forestry,before 2003,,,,
15184,339815745,track,forestry,before 2001,,,,
15185,339815746,track,forestry,before 2003,,,,
15186,339815747,track,forestry,2008,,,,
15187,339815748,track,forestry,before 2003,,,,
15188,339816932,track,forestry,before 2003,,,,
15189,339816942,track,forestry,2009,,,,
15190,339816956,track,forestry,before 2003,,,,
15191,339816976,track,forestry,before 2003,,,,
15192,339818189,track,forestry,2011,,,,
15193,339818191,track,forestry,,,,,
15194,339818194,tertiary,forestry,,,,,
15195,339818196,track,forestry,before 2003,,,,
15196,339818329,track,forestry,before 2000,,,,
15197,339818330,track,forestry,before 2000,,,,
15198,339818331,track,forestry,before 2000,,,,
15199,339818332,track,forestry,before 2000,,,,
15200,339818333,track,forestry,before 2000,,,,
15201,339818597,track,forestry,2009,,,,
15202,339818598,track,forestry,before 2003,,,,
15203,339818960,track,forestry,before 2003,,,,
15204,339818963,track,forestry,before 2001,,,,
15205,339818966,track,forestry,before 2003,,,,
15206,339818968,track,forestry,2004,,,,
15207,339818970,track,forestry,before 2001,,,,
15208,339818972,track,forestry,before 2001,,,,
15209,339818975,track,forestry,before 2001,,,,
15210,339818977,track,forestry,before 2003,,,,
15211,339818979,track,forestry,before 2003,,,,
15212,339818983,track,forestry,before 2003,,,,
15213,340292595,track,forestry,before 2001,,,,
15214,340292596,track,forestry,2008,,,,unpaved
15215,340292597,track,forestry,2009,,,,unpaved
15216,340292598,track,forestry,2009,,,,unpaved
15217,340312123,track,forestry,,,,,unpaved
15218,340312124,track,forestry,2009,,,,unpaved
15219,340312125,unclassified,forestry,2011,,,,unpaved
15220,340328741,track,forestry,2003,,,,unpaved
15221,340328742,unclassified,forestry,2011,,,,unpaved
15222,340328743,track,forestry,2011,,,,unpaved
15223,340469341,unclassified,,,,,,unpaved
15224,340469342,tertiary,,before 2005,,,,unpaved
15225,340469344,secondary,,before 2005,,,,asphalt
15226,340469345,secondary,,before 2005,,,,unpaved
15227,340469346,secondary,,before 2000,,,,
15228,340471915,unclassified,,,,,,
15229,340471916,unclassified,,,,,,
15230,340471917,unclassified,,,,,,
15231,340471918,unclassified,,,,,,
15232,340471919,unclassified,,,,,,
15233,340471920,unclassified,,,,,,
15234,340471923,secondary,,,,,,asphalt
15235,340471924,unclassified,,,,,,
15236,340471925,unclassified,,,,,,
15237,340471927,unclassified,,,,,,
15238,340471928,unclassified,,,,,,unpaved
15239,340471931,unclassified,,,,,,unpaved
15240,340471933,unclassified,,,,,,
15241,340471935,unclassified,,,,,,
15242,341007338,residential,,,,,,
15243,341007339,residential,,,,,,
15244,341007340,residential,,,,,,
15245,341007341,residential,,,,,,
