X,Y,objectid,type_,desc_type,nom_lieu,pop_2005
12.634970280000061,-4.071084419999977,2965,1210100,Autre localité,Dibéni,
12.624485020000066,-3.909903269999973,2966,1210100,Autre localité,Dibindou,
12.637237160000041,-4.036973339999975,2968,1210100,Autre localité,Essayons voire,
12.581955830000027,-4.148802769999975,2969,1210100,Autre localité,Gabriel,
12.737501570000063,-4.176116199999967,2970,1210100,Autre localité,Kayes Mboungou,
12.699369700000034,-4.098079509999934,2971,1210100,Autre localité,Houla,
12.605584920000069,-4.249445369999933,2973,1210100,Autre localité,Kiaba,
12.627021470000045,-4.012890119999952,2974,1210100,Autre localité,Kibindouka,
12.49844709000007,-3.789930579999975,2976,1210100,Autre localité,Kikanou,
12.479419840000048,-3.776936869999929,2977,1210100,Autre localité,Kipélé,
12.611755760000051,-4.257779239999934,2978,1210100,Autre localité,Kiyala,
12.50002113000005,-3.994861909999941,2979,1210100,Autre localité,Kiyouari,
12.637865220000037,-4.279570009999929,2981,1210100,Autre localité,Kotokipéssi 1,
12.649016920000065,-4.289441129999943,2982,1210100,Autre localité,Kotokipéssi 2,
12.394146719000048,-3.978448654999966,2983,1210100,Autre localité,Kounda,
12.568121580000025,-3.862155259999952,2984,1210100,Autre localité,Koukébésséné,
12.520654384000068,-3.79931127499998,2985,1210100,Autre localité,Koungou,
12.632229314000028,-4.087676510999927,2986,1210100,Autre localité,Lac bleu,
12.563961903000063,-4.200317739999946,2987,1210100,Autre localité,Les Bandas,
12.689457590000075,-4.317242139999962,2988,1210100,Autre localité,Mabidi,
12.589028843000051,-4.122556890999931,2989,1210100,Autre localité,Maboko 1,
12.596708927000066,-4.105276702999959,2990,1210100,Autre localité,Maboko 2,
12.575588697000057,-4.109756751999953,2991,1210100,Autre localité,Maboko Nguégui,
12.830652235000059,-4.287823990999925,2992,1210100,Autre localité,Mafouana,
12.705245108000042,-4.149572187999979,2993,1210100,Autre localité,Mafoubou Banzambi,
12.541628326000023,-3.820763604999968,2995,1210100,Autre localité,Malolo 1,
12.569533680000063,-3.771907559999931,2996,1210100,Autre localité,Malolo 2,
12.77433786000006,-4.251377399999967,2997,1210100,Autre localité,Mambidi,
12.602521750000051,-3.971006669999952,2998,1210100,Autre localité,Mamboma,
12.445239280000067,-3.733940049999944,2999,1210100,Autre localité,Man Fai Tai Camp,
12.59106754000004,-4.154743779999933,3000,1210100,Autre localité,Mandola,
17.840466265000032,0.898477608000064,1,1210100,Autre localité,Mombenzélé,
15.595527914000058,1.581313825000052,2,1210100,Autre localité,Zoulabouth,
15.69333053400004,1.051779987000032,3,1210100,Autre localité,Liouesso,
15.517079348000038,0.835161704000029,4,1210100,Autre localité,Moyoye,
18.220124342000076,2.515885486000059,5,1210100,Autre localité,Boyélé,
18.548560488000078,3.356621205000067,6,1210100,Autre localité,Camp Fulgence,
18.513428034000071,3.273186005000071,7,1210100,Autre localité,Congo Malémbé,
18.453810585000042,3.307008977000066,8,1210100,Autre localité,Ebalabala,
18.387793095000063,2.736986342000023,9,1210100,Autre localité,Eboko,
18.599221920000048,3.134357582000064,10,1210100,Autre localité,Gnamoba,
18.525117665000039,3.305169944000056,11,1210100,Autre localité,Gouga,
18.595781830000078,3.478608285000064,12,1210100,Autre localité,Gouga 1,
18.622868079000057,3.179717022000034,13,1210100,Autre localité,Ikpenguele,
18.522658954000065,3.188439119000066,14,1210100,Autre localité,Kekendze,
18.63724092700005,3.330370624000068,15,1210100,Autre localité,Kelle,
18.342314342000066,2.628960969000047,16,1210100,Autre localité,Landza,
18.634121545000028,3.243700944000068,17,1210100,Autre localité,Malebo,
18.414280416000054,3.070697032000055,18,1210100,Autre localité,Lobani,
18.513502179000056,3.125133641000048,19,1210100,Autre localité,Mbanza,
18.573706490000063,3.402876217000028,20,1210100,Autre localité,Moukouengwa,
18.531964834000064,3.164467127000023,21,1210100,Autre localité,Ngoundzimba,
18.633108076000042,3.37237269700006,22,1210100,Autre localité,Pangalembe,
18.445383938000077,3.062013452000031,23,1210100,Autre localité,Wongo,
18.541814440000053,3.327602644000024,24,1210100,Autre localité,Talangai,
17.096546128000057,0.854811267000059,25,1210100,Autre localité,Botongo,
17.289564493000057,0.506137550000062,26,1210100,Autre localité,Bouanela,
17.393714978000048,0.29107947600005,27,1210100,Autre localité,Ebambe,
17.155614525000033,1.017532738000057,28,1210100,Autre localité,Edzama,
17.06669407000004,0.969811615000026,29,1210100,Autre localité,Kinami,
17.133573621000039,0.733261569000035,30,1210100,Autre localité,Likonda,
17.166492706000042,0.660913226000048,31,1210100,Autre localité,Mossengue,
17.415112666000027,0.362740230000043,32,1210100,Autre localité,Moungouma,
17.073709810000025,0.997714666000036,33,1210100,Autre localité,Moungouma Bailly,
17.268022646000077,2.530954560000055,34,1210100,Autre localité,Beye,
18.046782894000046,1.961724236000066,35,1210100,Autre localité,Bondomako,
17.448521016000029,2.443173384000033,36,1210100,Autre localité,Bondzanda,
17.961494142000049,2.371487203000072,37,1210100,Autre localité,Bongoye 1,
17.940378824000049,2.37998187200003,38,1210100,Autre localité,Bongoye 2,
18.021927885000025,1.885058685000047,39,1210100,Autre localité,Bonzale,
18.005404019000025,2.294328838000069,40,1210100,Autre localité,Boucy Boucy,
17.468446460000052,2.43559086800002,41,1210100,Autre localité,Djoubé,
18.056856913000047,2.036799632000054,42,1210100,Autre localité,Dongou,
18.035254318000057,2.185706199000037,43,1210100,Autre localité,Ikouangala,
17.181896470000027,2.639304576000029,44,1210100,Autre localité,Ipéndja,
18.013857826000049,1.852155228000072,45,1210100,Autre localité,Kanana,
18.030011944000023,2.234469381000054,46,1210100,Autre localité,Likombé,
18.047960964000026,2.162673295000047,47,1210100,Autre localité,Likouangola,
17.376667603000044,2.478576070000031,48,1210100,Autre localité,Lokombo,
17.794879780000031,2.415754496000034,49,1210100,Autre localité,Losso,
17.653082519000066,2.388830964000022,50,1210100,Autre localité,Mafouété,
17.172177632000057,2.594585044000041,51,1210100,Autre localité,Makao,
18.04776084100007,1.976022397000065,52,1210100,Autre localité,Mambelou,
17.280369010000072,2.521609971000032,53,1210100,Autre localité,Molapa,
18.043936629000029,2.107320341000047,54,1210100,Autre localité,Motaba,
17.532766990000027,2.404334138000024,55,1210100,Autre localité,Moubellou,
16.648154672000032,3.473072315000024,57,1210100,Autre localité,Boko,
18.151784153000051,2.432870618000038,58,1210100,Autre localité,Bolomo,
18.005729040000062,2.933797691000052,60,1210100,Autre localité,Boungoumba,
17.307600674000071,3.526159128000074,61,1210100,Autre localité,Dzanga,
18.099126657000056,2.28558010200004,62,1210100,Autre localité,Ibenga,
17.250488264000069,3.482391918000076,63,1210100,Autre localité,Lobonga,
17.170872736000035,3.066867597000055,64,1210100,Autre localité,Lombo,
16.991371116000039,3.073804858000074,65,1210100,Autre localité,Lopola,
17.671951075000038,2.897726205000026,66,1210100,Autre localité,Mimbeli,
17.483328712000059,2.993870098000059,67,1210100,Autre localité,Mimpountou,
17.629764417000047,2.919341428000052,68,1210100,Autre localité,Mindzoukou,
17.798345747000042,3.450277328000027,69,1210100,Autre localité,Misandole,
16.79790980100006,3.287516595000056,70,1210100,Autre localité,Mokabi Lola,
16.797909802000049,3.417725182000027,71,1210100,Autre localité,Mokabi village,
17.151643122000053,3.424235611000029,72,1210100,Autre localité,Mongobo,
17.17334455200006,3.372152176000043,73,1210100,Autre localité,Moualé,
17.754942886000038,2.996717415000035,74,1210100,Autre localité,Moungoungui,
17.846088894000047,3.46112804400002,75,1210100,Autre localité,Ndongo,
17.700689311000076,3.298367309000071,76,1210100,Autre localité,Ngbadika,
18.144335168000055,2.407402992000073,77,1210100,Autre localité,Ngombangoye,
17.613732394000067,1.418066782000039,78,1210100,Autre localité,Botala,
17.561715658000026,1.407229962000031,79,1210100,Autre localité,Ibaki,
17.508615192000036,1.398560505000034,80,1210100,Autre localité,Kanio,
16.819393459000025,1.665146279000055,81,1210100,Autre localité,Komo,
17.476104733000057,1.388807367000027,82,1210100,Autre localité,Matoko,
16.882247014000029,1.703075149000028,83,1210100,Autre localité,Mbaya,
17.152083825000034,1.682485191000069,84,1210100,Autre localité,Mboua,
17.642991755000025,1.414815735000047,85,1210100,Autre localité,Bossimba,
17.667916440000056,1.421317827000053,86,1210100,Autre localité,Boléké,
16.924510611000073,1.723665107000045,87,1210100,Autre localité,Bilikombo,
16.999437494000063,1.707554368000046,88,1210100,Autre localité,Minganga,
16.995858565000049,1.70879921300002,89,1210100,Autre localité,Mobangui,
16.991657213000053,1.710744283000054,90,1210100,Autre localité,Moukendze,
17.944143777000022,1.301997554000025,91,1210100,Autre localité,Betelem,
17.93736089500004,1.24896775000002,92,1210100,Autre localité,Bolembe,
17.939827398000034,1.274557714000025,93,1210100,Autre localité,Yombé,
17.979998358000046,1.530331107000052,94,1210100,Autre localité,Gangania,
17.881257056000038,1.46277126800004,95,1210100,Autre localité,Ngounda,
17.766925021000077,1.438519019000069,96,1210100,Autre localité,Tongo,
17.891650877000075,1.10591673700003,97,1210100,Autre localité,Bonguengo,
17.863649957000064,0.775537965000069,98,1210100,Autre localité,Banga Makambo,
17.763125678000051,0.131345668000051,99,1210100,Autre localité,Longo,
17.728246226000067,0.033386520000022,100,1210100,Autre localité,Ndjoundou,
17.693682920000072,-0.383613262999972,101,1210100,Autre localité,Ndjoundou sud,
17.867049187000077,0.577568043000042,103,1210100,Autre localité,Djoumbélé,
17.65658774700006,-0.274613214999931,104,1210100,Autre localité,Kéké,
17.881992805000039,0.553276433000065,105,1210100,Autre localité,Lokongo,
17.67344046200003,-0.137684901999933,106,1210100,Autre localité,Lokouangola,
17.515329229000031,-0.712198653999963,107,1210100,Autre localité,Mambangué,
17.856128570000067,0.617293346000054,108,1210100,Autre localité,Mbala,
17.638915803000032,-0.21036223699997,109,1210100,Autre localité,Molibou,
17.706326662000038,-0.075540512999964,110,1210100,Autre localité,Mopongo,
17.687601423000046,-0.101755848999971,111,1210100,Autre localité,Motongo,
17.94600971400007,0.422550856000043,113,1210100,Autre localité,Ngondola,
16.185893165000039,2.203776774000062,115,1210100,Autre localité,Bomassa,
16.192835667000054,2.21022339600006,116,1210100,Autre localité,Bomassa chantier,
16.194653945000027,2.217000613000039,117,1210100,Autre localité,Bon coin,
16.063471332000063,1.457711508000045,118,1210100,Autre localité,Bouaka nzoto,
15.852691181000068,1.380545967000046,119,1210100,Autre localité,Ekamba,
15.868252322000046,1.423706114000026,120,1210100,Autre localité,Elongué,
15.347668216000045,0.490443909000021,121,1210100,Autre localité,Epoma,
15.781787902000076,1.557333452000023,122,1210100,Autre localité,Essieguil,
16.130614110000067,1.688156679000031,123,1210100,Autre localité,Gatongo,
15.333862138000029,0.667287095000063,124,1210100,Autre localité,Ignoli Mondéko,
15.712952564000034,1.080671620000032,125,1210100,Autre localité,Ikonda,
16.085082632000024,2.053128564000076,126,1210100,Autre localité,Kabo,
15.878061864000074,1.451269081000021,127,1210100,Autre localité,Kandéko,
15.591899848000025,1.580476465000061,128,1210100,Autre localité,Kanga mitoko,
15.852283754000041,1.525038666000057,129,1210100,Autre localité,Kérémbel,
15.900893010000061,1.489031810000029,130,1210100,Autre localité,Kétta,
15.758665928000028,1.305396841000061,131,1210100,Autre localité,Kolo,
15.965705351000054,1.52143798000003,132,1210100,Autre localité,La barrière,
15.313789919000044,0.782872941000051,133,1210100,Autre localité,Lango,
15.65518086000003,1.25565438600006,134,1210100,Autre localité,Léngoué,
15.583144108000056,0.900549486000045,135,1210100,Autre localité,Libonga,
15.750000252000063,1.16230220500006,136,1210100,Autre localité,Lobo,
15.549850564000053,0.856647253000062,137,1210100,Autre localité,Louamé,
15.385874929000067,0.813807289000067,138,1210100,Autre localité,Mabéssoul,
15.727905059000022,1.126415475000044,139,1210100,Autre localité,Madzala,
15.867659306000064,1.398568484000066,140,1210100,Autre localité,Mahounda,
16.00148273800005,1.455650156000047,141,1210100,Autre localité,Mayeboth,
16.001763613000037,1.594393274000026,142,1210100,Autre localité,Mbalouma,
15.986975414000028,1.586506235000058,143,1210100,Autre localité,Mbindzo,
16.153589115000045,1.479045326000062,144,1210100,Autre localité,Mbirou,
15.918949702000077,1.515522882000027,145,1210100,Autre localité,Mboka mitoba,
15.828248752000036,1.326233942000044,146,1210100,Autre localité,Mbondzamongo,
15.83514991100003,1.545099279000056,147,1210100,Autre localité,Mbéssé,
15.821347593000041,1.29468578500007,148,1210100,Autre localité,Miléléké,
15.674250662000077,1.554720737000025,150,1210100,Autre localité,Model,
15.669576861000053,1.033591925000053,151,1210100,Autre localité,Mokagnia,
15.56441634600003,0.872345801000051,152,1210100,Autre localité,Mokoko,
15.463929627000027,0.825607792000028,153,1210100,Autre localité,Moukouangonda,
15.814464694000037,1.264945078000039,154,1210100,Autre localité,Mombanga,
15.886908607000066,1.498635124000032,155,1210100,Autre localité,Mopata,
15.720988676000047,1.554720735000046,156,1210100,Autre localité,Mowack,
15.69761967200003,1.552383835000057,157,1210100,Autre localité,Nagack,
16.611347739000053,1.594448043000057,158,1210100,Autre localité,Ndoki 1,
16.620695341000044,1.870202297000048,159,1210100,Autre localité,Ndoki 2,
16.017775032000031,1.454234015000054,160,1210100,Autre localité,Ndombi,
15.756042183000034,1.573415939000029,161,1210100,Autre localité,Nganda Anatole,
16.18380281900005,1.433309768000072,162,1210100,Autre localité,Ngombé,
15.792260948000035,1.216545899000039,163,1210100,Autre localité,Ouésso mbila,
16.113659899000027,1.455692501000044,164,1210100,Autre localité,Pala socochom,
15.645709391000025,1.554787904000023,165,1210100,Autre localité,Paris,
16.318066878000025,1.405608241000039,166,1210100,Autre localité,Pokola,
15.784655194000038,1.485251809000033,167,1210100,Autre localité,Sangha palm,
15.689103041000067,1.271316455000033,168,1210100,Autre localité,Sayo,
15.405907253000066,1.568073072000061,169,1210100,Autre localité,Séka,
15.870921470000042,1.507941923000033,170,1210100,Autre localité,Sombolo,
15.985170652000022,1.475871976000064,171,1210100,Autre localité,Typoye,
14.782590434000042,1.997793295000065,172,1210100,Autre localité,Kinshasa,
14.736801591000074,1.872988311000029,173,1210100,Autre localité,Néméyong,
14.771244524000053,1.975911902000064,174,1210100,Autre localité,Soko,
16.903963422000061,0.510007499000039,175,1210100,Autre localité,Bili,
16.482703677000075,0.351800942000068,176,1210100,Autre localité,Bodzata,
16.597547858000041,0.77596922500004,177,1210100,Autre localité,Bouéndé,
16.449165368000024,0.237565750000044,178,1210100,Autre localité,Bobongo,
16.451186376000067,0.282027925000023,179,1210100,Autre localité,Botobo,
16.421676503000072,0.140036328000065,180,1210100,Autre localité,Ekouomou,
16.451986224000052,0.178483521000032,181,1210100,Autre localité,Eniémé,
16.560356395000042,0.467037645000062,182,1210100,Autre localité,Ikassendé,
16.592728348000037,0.540610267000034,183,1210100,Autre localité,Ikolomoye,
16.596033600000055,0.691503410000053,184,1210100,Autre localité,Iténdé,
16.627954182000053,0.759647677000032,185,1210100,Autre localité,Matali,
16.57123735700003,0.487565937000056,186,1210100,Autre localité,Matélé,
16.483032557000058,0.334137879000025,187,1210100,Autre localité,Mokouango,
16.539332340000044,0.947482242000035,188,1210100,Autre localité,Molanda,
16.505088221000051,0.367684328000053,189,1210100,Autre localité,Molangué,
16.891817864000075,0.432691667000029,190,1210100,Autre localité,Mossengui,
16.869582261000062,0.510950425000033,191,1210100,Autre localité,Moyino,
16.594143876000032,0.843840249000039,192,1210100,Autre localité,Ngangassa,
16.496618797000053,1.160466141000029,194,1210100,Autre localité,Ntokou,
16.881362098000068,0.397035152000058,195,1210100,Autre localité,Sassambo,
16.845465421000029,0.417258632000028,196,1210100,Autre localité,Tébalé,
14.576166644000068,1.679966322000041,197,1210100,Autre localité,Milkel,
14.843101582000031,1.609950601000037,198,1210100,Autre localité,Mindjadja,
14.400066716000026,1.572045782000032,199,1210100,Autre localité,Mindjong,
14.512066606000076,1.709058501000072,200,1210100,Autre localité,Sala poumbé,
14.606544609000025,1.713322833000063,201,1210100,Autre localité,Sangha,
14.555603130000065,1.666760939000028,202,1210100,Autre localité,Gama,
14.733322044000033,1.852254707000043,203,1210100,Autre localité,Adiala,
14.420271692000028,1.771492330000058,204,1210100,Autre localité,Alangong,
14.544876500000044,1.620735895000053,205,1210100,Autre localité,Assoumoundélé,
14.818699413000047,1.608429247000061,206,1210100,Autre localité,Badé,
14.610255567000024,1.729188229000044,207,1210100,Autre localité,Bangos,
14.795624448000069,1.606890916000054,208,1210100,Autre localité,Bangos 3,
14.75562784300007,1.610736744000064,209,1210100,Autre localité,Batékok,
14.444115822000072,1.580739290000054,210,1210100,Autre localité,Belle vue,
14.676403798000024,1.629965881000032,211,1210100,Autre localité,Biéssi,
14.341047647000039,1.551511001000051,212,1210100,Autre localité,Boam,
14.451807477000045,1.76149317900007,213,1210100,Autre localité,Boudel,
14.879463486000077,1.614582571000028,214,1210100,Autre localité,Boutazab,
14.891770134000069,1.623812557000065,215,1210100,Autre localité,Camp pygmés,
14.726399555000057,1.620735895000053,216,1210100,Autre localité,Déméyong,
14.627946373000043,1.765339007000023,217,1210100,Autre localité,Dia,
14.558721479000042,1.643041694000033,218,1210100,Autre localité,Dibenguil,
15.233664191000059,1.574628697000037,219,1210100,Autre localité,Douma,
14.651149531000044,1.642998963000025,220,1210100,Autre localité,Egnabié,
14.320237447000068,1.548647996000057,221,1210100,Autre localité,Etoungassi,
15.108892462000028,1.582607413000062,222,1210100,Autre localité,Goa,
15.291250324000032,1.597015801000055,223,1210100,Autre localité,Kokoua,
15.275373803000036,1.587943506000045,224,1210100,Autre localité,Kokoua 2,
14.779596961000038,1.606385239000076,226,1210100,Autre localité,Koudou,
14.308398738000051,1.548033432000068,227,1210100,Autre localité,Lopo,
14.230719192000038,1.516348354000058,228,1210100,Autre localité,Maniolo,
14.662045093000074,1.805602454000052,229,1210100,Autre localité,Mayéké,
14.120332468000072,1.402895332000071,230,1210100,Autre localité,Mazingo,
14.390166682000029,1.566431219000037,231,1210100,Autre localité,Mékouané boum,
15.003426256000068,1.607315191000055,232,1210100,Autre localité,Mékoum,
14.673288185000047,1.820933943000057,233,1210100,Autre localité,Mayébé,
15.177183135000064,1.568475418000048,234,1210100,Autre localité,Miélakouka,
15.341741121000041,1.579718510000021,235,1210100,Autre localité,Soki olingui,
13.833560539000075,2.169943842000066,236,1210100,Autre localité,Assoumindélé,
13.930522997000025,2.155226326000047,237,1210100,Autre localité,Azombo,
13.737463818000037,2.166480897000042,238,1210100,Autre localité,Bakabenkel,
14.209290062000036,1.856547327000044,239,1210100,Autre localité,Bamegod,
13.727940720000049,2.158689271000071,241,1210100,Autre localité,Bempoh,
14.079429628000071,2.091161845000045,242,1210100,Autre localité,Bendama,
14.211021535000043,1.846158492000029,243,1210100,Autre localité,Bethel,
14.209290062000036,1.88078794200004,244,1210100,Autre localité,Biabiel,
14.041337234000025,2.117133932000058,245,1210100,Autre localité,Bindoumo,
14.066443585000059,2.105879361000063,246,1210100,Autre localité,Bipono,
14.161674570000059,2.026231628000062,247,1210100,Autre localité,Bomalinga,
14.21275300700006,1.866936162000059,248,1210100,Autre localité,Bomékak,
13.946971985000062,2.14570322700007,249,1210100,Autre localité,Cabosse,
14.163406042000076,2.137911601000042,250,1210100,Autre localité,Djampouo,
13.930522997000025,2.070384175000072,251,1210100,Autre localité,Done,
14.060383431000048,2.113670987000035,252,1210100,Autre localité,Dzeumedibio,
14.187646657000073,1.899834139000063,253,1210100,Autre localité,Ebalade,
14.148688526000058,2.119731140000056,254,1210100,Autre localité,Elendzo,
13.888859431000071,1.86769369600006,255,1210100,Autre localité,Elléné,
14.266753297000037,1.81185369700006,256,1210100,Autre localité,Elogo,
13.972619420000058,2.094300136000072,257,1210100,Autre localité,Gol 1,
14.191434247000075,1.926130877000048,258,1210100,Autre localité,Gola,
13.757051103000038,2.170268489000023,259,1210100,Autre localité,J'aime l'amour,
13.905741297000077,2.046251777000066,260,1210100,Autre localité,J'aime la paix,
14.190784945000075,1.982620165000071,261,1210100,Autre localité,Koko,
13.888859441000022,1.911196928000038,262,1210100,Autre localité,Lobock,
13.906390600000066,2.009241554000027,263,1210100,Autre localité,Longa seize,
13.629138578000038,2.14040059000007,265,1210100,Autre localité,Maka,
13.565506967000033,2.141049892000069,266,1210100,Autre localité,Mama,
13.807696672000077,2.173515,267,1210100,Autre localité,Mbalam,
14.288829570000075,1.807957884000075,268,1210100,Autre localité,Mbam Gor,
14.173903089000078,2.004047136000054,269,1210100,Autre localité,Médio,
14.180396110000061,1.993658302000028,270,1210100,Autre localité,Médio Hameau,
14.334244649000027,1.777621045000046,271,1210100,Autre localité,Méguélakoum,
14.014499409000052,2.104292175000069,272,1210100,Autre localité,Mékoua,
14.303078146000075,1.793781454000055,273,1210100,Autre localité,Méssok,
13.600225421000061,2.158416757000055,274,1210100,Autre localité,Méyos,
13.779904207000072,2.172036723000076,275,1210100,Autre localité,Missomissom,
13.609654628000044,2.16155982600003,276,1210100,Autre localité,Ngolbengue,
13.685406451000063,2.15726152700006,277,1210100,Autre localité,Tam,
14.141720316000033,2.096087374000035,278,1210100,Autre localité,Ntongo,
13.95683843300003,2.120103894000067,279,1210100,Autre localité,Peh,
13.95049444600005,2.096540516000061,280,1210100,Autre localité,Sans fil,
14.23484097100004,1.81672541000006,281,1210100,Autre localité,Yaneboth,
13.904532161000077,1.837851983000064,282,1210100,Autre localité,Yangadou,
15.773893978000046,-0.498244333999935,283,1210100,Autre localité,Ambokanguiè,
15.574891239000067,-0.341558272999976,284,1210100,Autre localité,Abondzi,
15.534861954000064,-0.443347027999948,285,1210100,Autre localité,Allémbé,
16.161222531000021,-0.867114840999932,286,1210100,Autre localité,Ando,
15.835653448000073,-0.469651988999942,287,1210100,Autre localité,Ango,
15.716709288000061,-0.318684399999938,288,1210100,Autre localité,Aporo 1,
15.757882266000024,-0.314109623999968,289,1210100,Autre localité,Aporo 2,
15.642369188000032,-0.431910090999963,290,1210100,Autre localité,Assoko,
15.97060932100004,-0.303816379999944,292,1210100,Autre localité,Boua 1,
15.770462899000051,-0.328977643999963,293,1210100,Autre localité,Boua 2,
15.947735444000045,-0.737276350999934,294,1210100,Autre localité,Bouayaka,
16.014069687000074,-0.755575452999949,295,1210100,Autre localité,Boui,
16.13644492800006,-0.515399742999932,296,1210100,Autre localité,Boya,
15.996914280000055,-0.294666828999937,297,1210100,Autre localité,Diki,
15.840647423000064,-0.385687459999929,298,1210100,Autre localité,Embanda 1,
15.906591933000072,-0.686242288999949,299,1210100,Autre localité,Ebéké,
15.462734588000046,-0.51250384399998,300,1210100,Autre localité,Ebondji,
16.001704219000032,-0.660879011999953,301,1210100,Autre localité,Ekagna,
15.458930103000057,-0.745845988999974,302,1210100,Autre localité,Ekénabouma,
15.927557101000048,-0.229963805999944,303,1210100,Autre localité,Ekondjo,
15.783383858000036,-0.36618266399995,304,1210100,Autre localité,Ekouémbé,
15.910700063000036,-0.525684672999944,305,1210100,Autre localité,Elinguinawé,
15.856492397000068,-0.320638280999958,306,1210100,Autre localité,Eligossayo,
16.133422866000046,-0.561037498999951,307,1210100,Autre localité,Elima,
15.830566992000058,-0.378381229999945,308,1210100,Autre localité,Ebanda 2,
15.717437949000043,-0.615245165999966,309,1210100,Autre localité,Endéké,
15.796392593000064,-0.366596954999977,310,1210100,Autre localité,Enganga,
15.781073035000077,-0.581070766999972,311,1210100,Autre localité,Ibéa,
16.171430036000061,-0.809730398999932,312,1210100,Autre localité,Ibouna 1,
16.180091824000044,-0.868197469999927,313,1210100,Autre localité,Ibouna 2,
15.710189812000067,-0.426446264999925,314,1210100,Autre localité,Ihimbou,
15.610579247000032,-0.539049512999952,315,1210100,Autre localité,Ikongono,
15.404861776000075,-0.727443408999932,316,1210100,Autre localité,Ikouélé 1,
15.378876411000022,-0.738270644999943,317,1210100,Autre localité,Ikouélé 2,
16.14977557800006,-0.785910480999974,318,1210100,Autre localité,Illanga La dzongo,
15.959216225000034,-0.905010069999946,320,1210100,Autre localité,Inguiè na oyako,
15.76465543300003,-0.321401721999962,321,1210100,Autre localité,Issabi,
15.516865606000067,-0.858382766999966,322,1210100,Autre localité,Isséki,
15.621188981000046,-0.818866333999949,323,1210100,Autre localité,Katsoko,
15.934159123000029,-0.254571677999934,324,1210100,Autre localité,Kiambi,
16.164171778000025,-0.867593810999949,325,1210100,Autre localité,Koubou,
15.899109289000023,-0.149470049999934,326,1210100,Autre localité,Onka,
16.063101959000051,-0.32156112499996,327,1210100,Autre localité,Manga Kombé,
16.089421770000058,-0.305364317999931,328,1210100,Autre localité,Mangué,
15.674378594000075,-0.432914172999972,329,1210100,Autre localité,Mboma ésséngué,
15.749288826000054,-0.779120922999937,330,1210100,Autre localité,Mboma ollémbé,
16.03070834500005,-0.279044505999934,331,1210100,Autre localité,Miongo,
15.963896517000023,-0.238552488999972,332,1210100,Autre localité,Moh 1,
15.974019521000059,-0.222355681999943,333,1210100,Autre localité,Moh 2,
15.648058783000067,-0.313462720999951,334,1210100,Autre localité,Mouéngué,
15.773584045000064,-0.768997918999958,335,1210100,Autre localité,Muétchou,
15.773584036000045,-0.351930137999943,336,1210100,Autre localité,Moundzéli,
15.923404510000069,-0.811514536999937,337,1210100,Autre localité,Ndikou,
15.484066107000046,-0.473406189999935,338,1210100,Autre localité,Ndonga,
16.012486937000062,-0.139347045999955,339,1210100,Autre localité,Ndzékémé,
15.362590066000053,-0.760899514999949,340,1210100,Autre localité,Ngouakandi,
16.04488056200006,-0.799366931999941,341,1210100,Autre localité,Ngouéné,
15.913281495000035,-0.420766567999976,342,1210100,Autre localité,Obanga,
15.78182260400007,-0.428678084999945,343,1210100,Autre localité,Obénga,
15.820149858000036,-0.839858942999967,344,1210100,Autre localité,Obéya,
15.834322073000067,-0.724456694999958,345,1210100,Autre localité,Odikango,
16.038806747000024,-0.133273249999945,346,1210100,Autre localité,Odzéma,
15.814076056000033,-0.734579699999927,347,1210100,Autre localité,Odzouba,
15.880510561000051,-0.336939685999937,348,1210100,Autre localité,Okana,
15.727018220000048,-0.501750602999948,349,1210100,Autre localité,Okanda 1,
16.044266247000053,-0.337751012999945,350,1210100,Autre localité,Okanda 2,
15.886397575000046,-0.331742966999968,351,1210100,Autre localité,Okanda,
16.016551711000034,-0.607746243999941,352,1210100,Autre localité,Okongo,
15.851254302000029,-0.473028957999929,353,1210100,Autre localité,Okouma,
15.88291248400003,-0.775071715999957,354,1210100,Autre localité,Okoungou,
15.526582739000048,-0.58273463699993,355,1210100,Autre localité,Ollendé,
15.971994920000043,-0.471381589999964,356,1210100,Autre localité,Ollombo,
15.884937084000057,-0.41064356499993,357,1210100,Autre localité,Ombélé,
15.830272862000072,-0.827711337999972,358,1210100,Autre localité,Onouéngué,
15.816519420000077,-0.282110828999976,359,1210100,Autre localité,Opaka,
15.879089968000073,-0.56490430599996,360,1210100,Autre localité,Ossaké,
16.067151158000058,-0.718382892999955,361,1210100,Autre localité,Ossango,
16.095495581000023,-0.489602997999953,362,1210100,Autre localité,Ossangou,
15.895060088000037,-0.542242619999968,363,1210100,Autre localité,Ossonga,
15.824199060000069,-0.329659530999947,364,1210100,Autre localité,Ossonga 2,
15.884937084000057,-0.580710035999971,365,1210100,Autre localité,Oténdé,
16.154208993000054,-0.574636232999978,366,1210100,Autre localité,Otoko,
15.992240928000058,-0.479479993999973,367,1210100,Autre localité,Otséndo,
16.020585339000036,-0.319536526999968,368,1210100,Autre localité,Ouémé,
15.601492962000066,-0.434938774999978,369,1210100,Autre localité,Oyéba,
15.413205092000055,-0.643472661999965,370,1210100,Autre localité,Oyomi,
15.864691076000042,-0.785194720999925,371,1210100,Autre localité,Oyémbé,
15.945675109000035,-0.837834341999951,372,1210100,Autre localité,Oyongo 1,
15.903158492000045,-0.246650896999938,373,1210100,Autre localité,Oyongo 2,
